,anger,disgust,fear,joy,neutral,sadness,surprise,contempt,index,sentence,number of sentences,positive,negative,confidence of lex,length,period,question mark,exclamation point,ellipses,label
6522,1,0,0,1,0,0,0,0,6523,so thats good no..,0.1,1.0,0.0,0.5,0.040268456375838924,0.0,0.0,0.0,0.0,neutral
6523,0,0,0,0,1,0,0,0,6524,"No no!... Sarupa's phone was there, they went to the doctor 4 times in the night, 4 times he ran away to fuck the leaf... you guys, don't you!",0.4,1.0,0.0,1.0,0.2550335570469799,0.0,0.0,0.5,0.5,neutral
6524,0,0,0,0,1,0,0,0,6525,"Monisha, please go downstairs!",0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,1.0,0.0,neutral
6525,0,0,0,0,1,0,0,0,6526,in clothes!?,0.2,1.0,0.0,1.0,0.026845637583892617,0.0,0.5,0.5,0.0,neutral
6526,0,0,0,0,1,0,0,0,6527,"Monisha, this is the time to think about what clothes we are wearing!",0.1,0.5,0.5,1.0,0.10067114093959731,0.0,0.0,1.0,0.0,anger
6527,1,0,0,1,0,0,0,0,6528,"Haa, I am young, and you will say, ""Monisha, you're so middle class""",0.1,1.0,0.0,0.5,0.1342281879194631,0.0,0.0,0.0,0.0,contempt
6528,0,0,1,0,0,0,0,0,6529,"mai aise kahungi monisha!?... i mean aga, for god's sake, agar earthquake to kya bechaari middle class aurate nighty badalne baithegi!",0.4,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.18791946308724833,0.0,0.25,0.5,0.25,anger
6529,1,1,1,0,0,1,0,0,6530,"When she goes to buy vegetables, she still doesn't feel bad, 'nighty'!",0.1,0.0,1.0,0.25,0.12080536912751678,0.0,0.0,1.0,0.0,contempt
6530,1,0,0,0,0,0,0,0,6531,"This is for a middle class woman, eating vegetables at home is like an earthquake, mummy ji!",0.1,0.5,0.5,0.5,0.1342281879194631,0.0,0.0,1.0,0.0,neutral
6531,0,0,0,0,1,0,0,0,6532,just do something!,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,neutral
6532,0,0,0,0,1,0,0,0,6533,how is it dependent?,0.1,0.5,0.5,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
6533,0,0,0,0,1,0,0,0,6534,uhh… this is similar..,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,surprise
6534,0,0,0,0,1,0,0,0,6535,Khat?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
6535,0,0,0,0,1,0,0,0,6536,"Haa... that is our experience with Deependar, I have written about it.",0.2,0.0,0.0,1.0,0.10067114093959731,0.5,0.0,0.0,0.5,sadness
6536,0,0,0,0,1,0,0,0,6537,"students, students,,,",0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,neutral
6537,0,0,0,0,1,0,0,0,6538,"Mom, see this...",0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,1.0,neutral
6538,0,0,0,0,1,0,0,0,6539,aaah haa!... deepened aa gaya.. deepened...uhh..,0.4,0.0,0.0,1.0,0.08053691275167785,0.0,0.0,0.3333333333333333,0.6666666666666666,joy
6539,0,0,0,0,1,0,0,0,6540,was sleeping in the watchman's cabin,0.1,1.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,neutral
6540,0,0,0,0,1,0,0,0,6541,"hehe...like yesterday night, 5 minutes",0.2,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,1.0,joy
6541,0,0,0,1,0,0,0,0,6542,ohh...come to me my baby!,0.2,1.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.5,0.5,joy
6542,0,0,0,0,1,0,0,0,6543,come to daddy deepu!,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,1.0,0.0,joy
6543,0,0,0,0,1,0,0,0,6544,"umm.. aa... to this letter ab back do, similar",0.2,0.0,0.0,1.0,0.08053691275167785,0.0,0.0,0.0,1.0,neutral
6544,0,0,0,1,0,0,0,0,6545,"No no, he... I have experienced this love in Deepu's time... Students, students...",0.3,1.0,0.0,1.0,0.12751677852348994,0.0,0.0,0.0,1.0,neutral
6545,0,0,0,0,1,0,0,0,6546,"umm.. but me, my glasses are gone...",0.1,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,1.0,sadness
6546,0,0,0,0,1,0,0,0,6547,ab... aa... I read it,0.3,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,1.0,fear
6547,0,0,1,0,0,1,0,0,6548,"dear baldev and sarupa... this is the case...., there is no school for dogs, but if there is, then it will definitely depend on 1st ata, every year",0.3,0.5,0.5,0.5,0.22818791946308725,0.0,0.0,0.0,1.0,joy
6548,0,0,0,0,1,0,0,0,6549,we silvete stylish uniform for us,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,joy
6549,0,0,0,0,1,0,0,0,6550,And tell me things to eat in recess...,0.1,1.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,1.0,neutral
6550,0,0,0,0,1,0,0,0,6551,"Nahi dete... but, dete soybean cakes",0.2,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,1.0,joy
6551,0,0,0,0,1,0,0,0,6552,"But Maya, what have you written...sorry...",0.2,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,1.0,neutral
6552,0,0,1,0,0,1,0,0,6553,"sorrow... sorrow, sorrow... you will never know the sorrow we will feel, when we go deeper from here, because now he has become our child too.",0.3,0.2,0.8,0.4444444444444444,0.21476510067114093,0.3333333333333333,0.0,0.0,0.6666666666666666,joy
6553,0,0,0,0,1,0,0,0,6554,no no no...,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,1.0,fear
6554,0,0,0,1,0,0,0,0,6555,"ohh really!?... baldev, now I will come with you... Deepu stayed with Maya for a month... Maya is also happy, Deepu is also happy... isn't it Maya?",0.7,1.0,0.0,1.0,0.2483221476510067,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,neutral
6555,0,0,0,0,1,0,0,0,6556,"off ho maya, he kamina kutta deependar, sone hi nahi deta!",0.1,0.0,0.0,1.0,0.09395973154362416,0.0,0.0,1.0,0.0,anger
6556,0,0,0,1,0,1,0,0,6557,Sing 1-2 more songs...,0.1,1.0,0.0,0.5,0.04697986577181208,0.0,0.0,0.0,1.0,neutral
6557,0,0,0,1,0,0,0,0,6558,"How many songs have you sung... all the remixes have been heard... 2-4 to dance bhi kar ke dikhaye... ""Saiya dil mein aanaa re, aakar fir na jaanaa re aeee... cham chamaa cham cham""",0.5,1.0,0.0,0.6666666666666666,0.28859060402684567,0.0,0.0,0.0,1.0,sadness
6558,0,0,0,0,1,0,0,0,6559,"After that he also said a similar sound, ""aaaaaa""... and then he started showing me his teeth.",0.2,0.0,0.0,1.0,0.1476510067114094,0.5,0.0,0.0,0.5,anger
6559,1,1,1,0,0,1,0,0,6560,"strange huh... it's a bad family dog, and it's middle class taste",0.2,0.0,1.0,0.25,0.10738255033557047,0.0,0.0,0.0,1.0,disgust
6560,1,1,1,0,0,1,0,0,6561,what bad family dog?,0.1,0.0,1.0,0.25,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
6561,0,0,1,0,0,0,0,0,6562,"aray... deependar's daddy meaning ashmit goyal's big dog, 'tornado'",0.2,0.0,0.0,1.0,0.10067114093959731,0.0,0.0,0.0,1.0,neutral
6562,0,0,0,1,0,1,0,0,6563,ohh... and mother,0.2,0.5,0.5,0.5,0.026845637583892617,0.0,0.0,0.0,1.0,neutral
6563,1,1,1,0,0,1,0,0,6564,Who will be the bitch of middle class house?,0.1,0.0,1.0,0.25,0.06711409395973154,0.0,1.0,0.0,0.0,contempt
6564,1,1,1,0,0,1,0,0,6565,"why... a female dog is called a bitch, indravardhan!",0.2,0.5,0.5,0.25,0.08053691275167785,0.0,0.0,0.5,0.5,neutral
6565,0,0,0,0,1,0,0,0,6566,oh.. oh but now what should I do with this stupid dog!,0.1,0.0,1.0,1.0,0.09395973154362416,0.0,0.0,1.0,0.0,anger
6566,0,0,0,0,1,0,0,0,6567,i mean...,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,1.0,neutral
6567,0,0,0,0,1,0,0,0,6568,wait wait wait!,0.1,0.0,1.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,fear
6568,0,0,0,0,1,0,0,0,6569,you must come back,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,joy
6569,0,0,0,0,1,0,0,0,6570,ye aapka coat...vaise sorry vo sheer sheer gir gaye thi,0.2,0.0,0.0,1.0,0.08053691275167785,0.0,0.0,0.0,1.0,sadness
6570,0,0,0,0,1,0,0,0,6571,"haa, no, no, no, no",0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,neutral
6571,0,0,0,0,1,0,0,0,6572,Paagadi sukh gayi na?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,joy
6572,0,0,0,0,1,0,0,0,6573,"aaaa...baldev, when are you going to Delhi to meet the cultural minister?",0.2,0.0,0.0,1.0,0.10738255033557047,0.0,0.5,0.0,0.5,neutral
6573,1,0,0,1,0,0,0,0,6574,"That tomorrow evening... Minister Sahab's birthday is also there, isn't it?",0.2,1.0,0.0,0.5,0.10738255033557047,0.0,0.5,0.0,0.5,neutral
6574,0,0,0,0,1,0,0,0,6575,"I can also get it, but what to do if the dependant's health is not getting better these days.",0.1,0.0,0.0,1.0,0.1476510067114094,1.0,0.0,0.0,0.0,sadness
6575,0,0,0,0,1,0,0,0,6576,"achha, how sad",0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,sadness
6576,0,0,0,0,1,0,0,0,6577,And I can't even walk alone.,0.1,0.0,0.0,1.0,0.053691275167785234,1.0,0.0,0.0,0.0,neutral
6577,0,0,0,0,1,0,0,0,6578,"right, right",0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
6578,0,0,0,0,1,0,0,0,6579,"So you will use our step, we will take care of you, right mummy ji?",0.1,0.0,0.0,1.0,0.12080536912751678,0.0,1.0,0.0,0.0,joy
6579,0,0,0,0,1,0,0,0,6580,really!?...so very nice of you!,0.2,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.5,0.5,joy
6580,0,0,0,0,1,0,0,0,6581,This is what I said,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
6581,0,0,0,1,0,0,0,0,6582,i knew that... tomorrow morning i will jump deep into the sky,0.2,1.0,0.0,1.0,0.087248322147651,0.0,0.0,0.0,1.0,joy
6582,0,0,0,0,1,0,0,0,6583,"absolutely,anyime!",0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,joy
6583,1,0,0,1,0,0,0,0,6584,bye..good night!,0.1,1.0,0.0,0.5,0.03355704697986577,0.0,0.0,1.0,0.0,neutral
6584,1,0,0,1,0,0,0,0,6585,bye.. good night!... I have to call from Delhi... bye.,0.4,1.0,0.0,0.5,0.10067114093959731,0.25,0.0,0.25,0.5,neutral
6585,0,0,0,0,1,0,0,0,6586,I did it mommy ji!,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,1.0,0.0,joy
6586,1,0,0,1,0,0,0,0,6587,What good have you done... how will we handle those who are dependent on us!?,0.3,0.6666666666666666,0.3333333333333333,0.5,0.12080536912751678,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,fear
6587,0,0,0,1,0,0,0,0,6588,"Why, what's the point in taking care of a small child?",0.1,0.5,0.5,1.0,0.09395973154362416,0.0,1.0,0.0,0.0,neutral
6588,0,0,0,0,1,0,0,0,6589,"Deepender, his dog is Monisha!",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,1.0,0.0,anger
6589,0,0,0,0,1,0,0,0,6590,"hello, we were waiting for you!",0.1,0.0,1.0,1.0,0.053691275167785234,0.0,0.0,1.0,0.0,joy
6590,0,0,0,0,1,0,0,0,6591,hi maya!,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,neutral
6591,0,0,0,0,1,0,0,0,6592,hi baldev!,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,neutral
6592,0,0,0,0,1,0,0,0,6593,"hi maya... deependar, beta say hi to aunty",0.2,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,1.0,neutral
6593,0,0,0,0,1,0,0,0,6594,hehehe..hello..hehehe..hello,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,joy
6594,0,0,0,0,1,0,0,0,6595,"ohhhh... he's quite at home... ao ao, please come",0.3,0.0,0.0,1.0,0.087248322147651,0.0,0.0,0.0,1.0,joy
6595,0,0,0,0,1,0,0,0,6596,Deepender's day...,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,1.0,neutral
6596,0,0,0,0,1,0,0,0,6597,please give me your ashes...haha...right,0.3,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,1.0,neutral
6597,0,0,0,0,1,0,0,0,6598,"ohh look at him, gayi deependar ki dosti saath indravardhan bhi ho",0.1,0.0,0.0,1.0,0.087248322147651,0.0,0.0,0.0,0.0,joy
6598,0,0,0,0,1,0,0,0,6599,hello deependar!,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,joy
6599,0,0,0,0,1,0,0,0,6600,Lagata hai janam janam ka rishta hai dono ka,0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,neutral
6600,0,0,0,0,1,0,0,0,6601,hahaha!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,joy
6601,0,0,0,0,1,0,0,0,6602,Maybe Indravardhan's son will be dependent in the previous life.,0.1,0.5,0.5,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,neutral
6602,0,0,0,1,0,0,0,0,6603,"Waah Waah Waah... what luck have I got... the first one is deep in my life, and this is the rose in my life... joke that friend.",0.4,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.21476510067114093,0.25,0.0,0.0,0.75,joy
6603,0,0,0,0,1,0,0,0,6604,"Well, when will you come to the sea?",0.1,1.0,0.0,1.0,0.06711409395973154,0.0,1.0,0.0,0.0,neutral
6604,0,0,0,0,1,0,0,0,6605,I will go tomorrow for lunch.,0.1,0.0,0.0,1.0,0.04697986577181208,1.0,0.0,0.0,0.0,neutral
6605,0,0,0,0,1,0,0,0,6606,bas!?,0.2,0.0,0.0,1.0,0.020134228187919462,0.0,0.5,0.5,0.0,surprise
6606,0,0,0,0,1,0,0,0,6607,And it may take another 10-12 days to come out.,0.1,0.0,0.0,1.0,0.087248322147651,1.0,0.0,0.0,0.0,neutral
6607,0,0,0,0,1,0,0,0,6608,"what, even 10-12 days.. hehe",0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,surprise
6608,0,0,1,1,0,1,0,0,6609,"that's no problem, take your time... hehe... deependar is in safe... hands",0.4,0.5,0.5,0.3333333333333333,0.11409395973154363,0.0,0.0,0.0,1.0,neutral
6609,0,0,0,1,0,0,0,0,6610,"umm...maya, this is my food list",0.2,1.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,1.0,neutral
6610,0,1,1,0,0,0,0,0,6611,and one more thing... I have got stomach infection.,0.2,0.0,1.0,0.5,0.0738255033557047,0.5,0.0,0.0,0.5,neutral
6611,0,0,0,0,1,0,0,0,6612,achha.. hehe..,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,joy
6612,0,0,0,0,1,0,0,0,6613,"so, no 'n-o-n-v-e-g'",0.1,0.0,0.0,1.0,0.10738255033557047,0.0,0.0,0.0,0.0,neutral
6613,1,1,1,0,0,0,0,0,6614,"Non-veg...Deepandar Na is very scoundrel, he will be very adamant for non-veg.",0.2,0.0,1.0,0.3333333333333333,0.1342281879194631,0.5,0.0,0.0,0.5,joy
6614,0,0,0,0,1,0,0,0,6615,"but you have to be firm, no 'n-o-n-v-e-g' matlab...",0.1,0.0,0.0,1.0,0.15436241610738255,0.0,0.0,0.0,1.0,neutral
6615,0,0,0,0,1,0,0,0,6616,no 'n-o-n-v-e-g',0.1,0.0,0.0,1.0,0.09395973154362416,0.0,0.0,0.0,0.0,neutral
6616,0,0,0,0,1,0,0,0,6617,"Yes, turn on the TV at 1:30, then he won't move from the TV till 4 o'clock.",0.1,0.0,0.0,1.0,0.14093959731543623,1.0,0.0,0.0,0.0,joy
6617,0,0,0,0,1,0,0,0,6618,hahaha...same monisha!,0.2,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.5,0.5,joy
6618,0,0,0,0,1,0,0,0,6619,"And that is the serial, 'Uska Pati Sirf Mera Hai', he likes it very much... That serial is about to start, Baldev's phone has come and he doesn't even talk on the phone.",0.2,1.0,0.0,1.0,0.28187919463087246,0.5,0.0,0.0,0.5,neutral
6619,0,0,0,0,1,0,0,0,6620,exact monisha!,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,joy
6620,0,0,0,0,1,0,0,0,6621,"For the first time, I am going to fuck you, I am going to fuck you, think about it.",0.1,0.0,0.0,1.0,0.15436241610738255,1.0,0.0,0.0,0.0,sadness
6621,0,0,1,0,0,1,0,0,6622,don't worry baldev,0.1,0.0,1.0,0.5,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
6622,0,0,0,1,0,0,0,0,6623,"Aur haa, he will make you look a little while sleeping at night... he loves Hindi songs you see.",0.2,1.0,0.0,1.0,0.1476510067114094,0.5,0.0,0.0,0.5,neutral
6623,1,0,1,1,0,1,0,0,6624,thats not a problem... indravardhan is very good,0.2,0.5,0.5,0.25,0.06711409395973154,0.0,0.0,0.0,1.0,joy
6624,0,0,0,1,0,1,0,0,6625,"India will sing the song for him, isn't it...",0.1,1.0,0.0,0.5,0.08053691275167785,0.0,0.0,0.0,1.0,joy
6625,0,0,0,0,1,0,0,0,6626,Main... hah... of course... is there any particular song or any cheap Hindi remix will work?,0.4,0.5,0.5,1.0,0.1342281879194631,0.0,0.25,0.0,0.75,neutral
6626,0,0,0,0,1,0,0,0,6627,umm...,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,1.0,neutral
6627,0,0,0,0,1,0,0,0,6628,How is the dog's tail... it is a bit erect... it is a bit erect... it is always ready to move... aaaa.. haaaaa,0.5,0.0,0.0,1.0,0.19463087248322147,0.0,0.0,0.0,1.0,joy
6628,0,0,0,0,1,0,0,0,6629,"indu indu, look, look, look... he is liking it... hahaha...",0.3,0.0,0.0,1.0,0.10738255033557047,0.0,0.0,0.0,1.0,joy
6629,0,0,0,1,0,0,0,0,6630,aray your dependent will be very happy here,0.1,0.6666666666666666,0.3333333333333333,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,joy
6630,0,0,0,1,0,0,0,0,6631,"take my word maya, I am very happy with your gesture... next president of mumbai cultural society... maya sarabhai... take it from me",0.4,1.0,0.0,1.0,0.18120805369127516,0.0,0.0,0.0,1.0,joy
6631,0,0,0,0,1,0,0,0,6632,ahh haha....,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,1.0,neutral
6632,0,0,0,0,1,0,0,0,6633,"take it, take it from me",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,neutral
6633,1,0,0,1,0,1,0,0,6634,"lovely... very nice, very nice!",0.2,1.0,0.0,0.3333333333333333,0.053691275167785234,0.0,0.0,0.5,0.5,joy
6634,0,0,0,1,0,0,0,0,6635,"dinner was excellent, but rosesh ki kavita, even better!",0.1,1.0,0.0,1.0,0.08053691275167785,0.0,0.0,1.0,0.0,joy
6635,0,0,0,0,1,0,0,0,6636,"Maya Suna Tumne, this is Rosesh's poem... more more",0.2,0.0,0.0,1.0,0.08053691275167785,0.0,0.0,0.0,1.0,joy
6636,0,0,0,0,1,0,0,0,6637,Indravardhan can test the heat only by Johar,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,neutral
6637,0,0,0,0,1,0,0,0,6638,precisely,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,joy
6638,0,0,0,0,1,0,0,0,6639,"After all, this poetry is in the blood of the band too.",0.1,0.0,0.0,1.0,0.09395973154362416,1.0,0.0,0.0,0.0,neutral
6639,0,0,0,0,1,0,0,0,6640,really!... I didn't even know that!,0.3,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.6666666666666666,0.3333333333333333,surprise
6640,0,0,0,1,0,1,0,0,6641,"After listening to Baldev's poetry, I fell madly in love with him!",0.1,0.5,0.5,0.5,0.10067114093959731,0.0,0.0,1.0,0.0,joy
6641,1,0,1,0,0,1,0,0,6642,naturally... who would go crazy on these looks... hahaha... joke mara.,0.4,0.0,1.0,0.3333333333333333,0.10067114093959731,0.25,0.0,0.0,0.75,joy
6642,0,0,0,0,1,0,0,0,6643,"Then Baldev, today there will be a poem.",0.1,0.0,0.0,1.0,0.06711409395973154,1.0,0.0,0.0,0.0,neutral
6643,0,0,0,0,1,0,0,0,6644,You are ok now you are insisting on logging in again...,0.1,0.0,0.0,1.0,0.08053691275167785,0.0,0.0,0.0,1.0,neutral
6644,0,0,0,1,0,0,0,0,6645,clap everybody!,0.1,1.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,joy
6645,0,0,0,0,1,0,0,0,6646,uncle kavita ka naam?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
6646,0,0,0,0,1,0,0,0,6647,"Shut up, you owl!",0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,1.0,0.0,neutral
6647,0,0,0,0,1,0,0,0,6648,Shut up Rosesh!,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,anger
6648,0,0,0,0,1,0,0,0,6649,"Nahi Nahi, this is the title of the poem.",0.1,1.0,0.0,1.0,0.0738255033557047,1.0,0.0,0.0,0.0,neutral
6649,0,0,0,0,0,1,0,0,6650,"Jarasal Jab hurt me, but my mother said, son Baldev, you have become a leader, you will become a poet… but I did not listen to her.",0.1,0.5,0.5,0.4,0.2214765100671141,1.0,0.0,0.0,0.0,neutral
6650,0,0,1,1,0,0,0,0,6651,why... when your mom had confidence tha to...,0.2,1.0,0.0,0.5,0.06711409395973154,0.0,0.0,0.0,1.0,neutral
6651,0,0,0,0,1,0,0,0,6652,"shhhh... Rosesh please, put a question in between the poems.",0.2,1.0,0.0,1.0,0.087248322147651,0.5,0.0,0.0,0.5,neutral
6652,0,0,0,0,1,0,0,0,6653,kya?...the poem has started?,0.2,0.0,0.0,1.0,0.04697986577181208,0.0,0.5,0.0,0.5,surprise
6653,0,0,0,0,1,0,0,0,6654,naturally indravardhan.. this is poetry in prose... aage?,0.2,0.0,0.0,1.0,0.0738255033557047,0.0,0.5,0.0,0.5,neutral
6654,0,0,0,0,0,1,0,0,6655,Then one day he will no longer be a mother and he will die.,0.1,0.3333333333333333,0.6666666666666666,0.5,0.10067114093959731,1.0,0.0,0.0,0.0,sadness
6655,0,0,0,0,1,0,0,0,6656,Listen to the line of the future Maya!,0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,1.0,0.0,neutral
6656,1,0,0,0,0,0,0,0,6657,"We donated all our money one by one... slippers, chatri, toothbrush, fake teeth.",0.2,0.5,0.5,0.6666666666666666,0.12080536912751678,0.5,0.0,0.0,0.5,neutral
6657,0,0,0,0,1,0,0,0,6658,suna?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
6658,0,0,0,0,1,0,0,0,6659,very touching!,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,joy
6659,0,0,0,1,0,1,0,0,6660,"Just don't donate to your mother's memory... how can you do it, you were the only son... and then",0.3,0.5,0.5,0.5,0.1610738255033557,0.0,0.0,0.0,1.0,neutral
6660,0,0,0,0,1,0,0,0,6661,"bravo, bravo!",0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,joy
6661,0,0,0,0,1,0,0,0,6662,Kavita Puri Ho Gaye?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,surprise
6662,0,0,0,0,1,0,0,0,6663,"Par uncle, why is the name of the poem 'Chup Kar Ullu Ke Patthe'...",0.1,0.0,0.0,1.0,0.12080536912751678,0.0,0.0,0.0,1.0,neutral
6663,0,0,0,0,1,0,0,0,6664,"naturally, after reading the poem, no one would say hoga in the audience...hahaha...joke mara",0.3,0.0,1.0,1.0,0.1342281879194631,0.0,0.0,0.0,1.0,joy
6664,1,0,1,1,0,1,0,0,6665,oh my god... 12:30... we must leave... deependar humare bina nahi hai nahi hai,0.4,0.5,0.5,0.25,0.11409395973154363,0.0,0.0,0.0,1.0,fear
6665,0,0,0,0,0,1,0,0,6666,a little late to stop,0.1,0.0,1.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
6666,1,0,0,1,0,0,0,0,6667,"It's not like he's as deep as me and he doesn't kiss me good night, he doesn't sleep, right?",0.1,1.0,0.0,0.5,0.174496644295302,0.0,1.0,0.0,0.0,neutral
6667,0,0,0,0,1,0,0,0,6668,really!... just like my rosesh!,0.3,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.6666666666666666,0.3333333333333333,joy
6668,1,0,0,1,0,0,0,0,6669,"Maya, Rosesh said that it is similar and giving good night kiss to Baldev...haha...killed the joke.",0.3,0.5,0.5,0.3333333333333333,0.1476510067114094,0.3333333333333333,0.0,0.0,0.6666666666666666,joy
6669,0,0,1,0,0,1,0,0,6670,who has happened?...to die...lagate hai,0.3,0.0,1.0,0.5,0.06040268456375839,0.0,0.0,0.0,1.0,anger
6670,0,0,0,0,1,0,0,0,6671,chale?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
6671,0,0,0,1,0,0,0,0,6672,have breakfast on the beach,0.1,1.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
6672,0,0,0,0,1,0,0,0,6673,"i had, thank you",0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,joy
6673,1,0,0,0,0,0,0,0,6674,shore! monisha!... great news!... guess,0.6,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.6,0.4,joy
6674,0,0,0,0,1,0,0,0,6675,give us a hint,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,joy
6675,0,0,0,0,1,0,0,0,6676,umm...is newspaper ko lekar,0.2,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,1.0,joy
6676,0,0,0,0,1,0,0,0,6677,"The prices of newspapers have come down, right?",0.1,0.0,0.0,1.0,0.06711409395973154,0.0,1.0,0.0,0.0,joy
6677,0,0,0,0,1,0,0,0,6678,"monisha, great news for me, not for you",0.1,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,0.0,neutral
6678,0,0,0,0,1,0,0,0,6679,read this article,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
6679,0,0,0,0,1,0,0,0,6680,"political advisor, praja shakti party leader baldev singh may back maya sara...maya sarabhai!",0.2,1.0,0.0,1.0,0.11409395973154363,0.0,0.0,0.5,0.5,surprise
6680,0,0,0,0,1,0,0,0,6681,mom what are you saying!,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,1.0,0.0,joy
