text,label
"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",neutral
Oh no. I thought you said they could shoot the spot without you.,neutral
"So you're really doing this, huh?",surprise
No no no! Federal regulations!,anger
What the?!,surprise
"Umm, it costs $16,000 each time you do this.",neutral
Is my baby gonna have his Uncle Joey?,sadness
Mr. Heckles.,neutral
"Yeah, or, or, or, Mississ-Pete.",neutral
How do you know?,fear
Sparkly.,neutral
Fight's over!,neutral
"Okay, I'll be back in just a minute. Oh, Phoebe I'm sorry that I left lipstick marks on the phone.",neutral
"Okay, Chandler!",neutral
"Well, let's go to a bad one and make out.",neutral
"It is so weird, I know what I said, but uh, this morning, I was lying in bed I was, I was imagining what it would be like to say yes.",surprise
Why? Because she can sing and play guitar and do both at the same time?,neutral
"Umm, it's Cutie McPretty.",neutral
We're not gonna do that.,disgust
How could you not give me the message?,anger
"No no no... I mean,",neutral
What do you think?,joy
"Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?",anger
All right! I found one that fits!,joy
"So if the landlord ever asks, I'm 87 year old woman, who's afraid of her VCR.",neutral
"Actually, I did!",surprise
Let me get it out before it sets.,neutral
Hi!,anger
"Hi uh, I'm Joey Tribbiani and with all do respect I'd like to donate some fluids.",joy
Hey!!,joy
And-and then guess what?,neutral
Oh really? Then how come no one here is wearing them?,neutral
It's Phoebe! Phoebe!,joy
"All right. Look, I'm gonna go in here, and you don't buy me anything ever.",anger
"Oh, no no no no. Oh no no no no. I have to do this to her?",fear
Doesn't anybody understand that I'm gonna be having babies soon?,surprise
"Just a sec, give me a minute to wake up for thisAh-ha-ha!!",neutral
"Ok, gentlemen!",anger
You can't do that!,surprise
So when are you getting married?,neutral
"Ohh. Hey, remember when I ran into this thing  and it kinda knocked me out a little?",joy
You do?,surprise
Kate Miller?,neutral
"Oh my God, look! That's Elizabeth!",surprise
Well there's some people who do want to marry me.,anger
"That fridge has got to be stocked, okay, that's your department now.",neutral
Wow! If only more people knew.,surprise
"Oh don't listen to him, he's just some guy who really wants the apartment, but I don't think he's gonna get it.",sadness
Can you tell it to me when you're getting me some iced tea?,sadness
All right.,disgust
"Uh-huh, first you tell us where you got the prettiest lace in all the land.",neutral
Yeah! yeah... The hard part is over!,joy
"No, but I was doing my thing and everything was going according to the plan!",anger
Why? Do you have the answers written on there?,surprise
"First of all um, I love you both so much and you're both so important to me",joy
So forcing her to marry Bobby is gonna make that happen?,sadness
Don't listen to your mother.,neutral
Oh! Someone's a little cranky today cuz they have to do it in    a cup!  Oh! They gave you the kiddy size .,anger
"She'll be out in a second. So, Chip, how's umm, Amy Welch?",neutral
"No! No, I am not getting in a car with Ross, we will just have to live here!",anger
I knew it!,surprise
Yeah bye-bye!  Hey! So just a light layer?,neutral
"Obviously! So, how do we decide?",neutral
Wait!  Okay!,neutral
"Oh Monica, we are so sorry.",sadness
"Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.",sadness
Can you believe that?!,surprise
"Pheebs, what are you doing with the coat? How about the whole animal rights thing?",anger
This sucks!,anger
Oh that's all right. I'm still full from your homemade potato chips.,neutral
I have to say you are a much bigger person than I am.,neutral
"He doesn't do much, does he?",neutral
I highly doubt that.,anger
"That's very good, what's your name?",neutral
I'll tell you what.,neutral
Man. Can you believe he's only had sex with one woman?,surprise
"He's uh, he's in a whole other place.",neutral
"Yes! Yes! Please, just give it to me!",joy
What do I have to do to get some service?!,anger
"Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.",neutral
I'm telling you he's dead. What we are about to have here is a dead fat guy on a stick.,anger
Phil!,joy
"David the scientist guy, David that I was in love with, David who went to Russia and broke my heart David!",sadness
Uh-huh.,neutral
What are you doing here!,surprise
Good choice.,anger
That doesn't mean anything!,anger
"Well, can you blame her?",sadness
"I mean this picture is supposed to say ""Geller and Bing to be married,"" not ""Local woman saves drowning moron!""",anger
Noo.,sadness
You got to tell me exactly what to do there.,neutral
Jack?,surprise
It's really classy!,joy
Doorknob?,neutral
R-R-Richard said he wants to marry you?!  And-and Chandler's tellin' ya how much he hates marriage?!,surprise
But I didn't want to.,anger
"Okay, Iit's the best thing I've ever had wrapped around me, including Phil Huntley!",joy
"Oh, God...",joy
Oh my God! You do a great Chandler!,surprise
"Oh, I-I, I think that's the first time I ever missed a meal!  Yeah, my pants are a little loose!",anger
Don't spoil it.,neutral
"It's, uh, it's a song.",neutral
"Ben, I want you to know that there may be some times when I may not be around, like this.",sadness
Oh good.,joy
"Wait, I'm not just gonna drink somebody's old coffee.",neutral
Is that it?,anger
I'm gonna do it.,joy
I'm the nice one!,surprise
Shut up! This place is a hole!,anger
"Yes, this Russell, Ross's divorce lawyer, just tell him that since I haven't heard from him, I assume he's decided to give the marriage a try.",neutral
I don't think you have much choice.,neutral
He would like to kiss you.,neutral
Don't you look at her you sick bastard!,anger
Say more things like that.,joy
"Don't tell me, because of the big nostril thing?",surprise
Hi Rach.,neutral
"So ah, Monica ready yet?",neutral
We are bad people.,disgust
The fuzzy little mints at the bottom of her purse.,neutral
"I don't know...right, he's the pig!",sadness
"Oh, look, he's closing his eyes again.",neutral
Sorry about that. So. What have you been up to?,neutral
"Oh Maria. You can't say no to her, she's like this lycra spandex covered gymtreat.",joy
"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",disgust
I'll take a card.,neutral
"Look, I feel really bad about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",sadness
This is hard.,sadness
Yes it is.,neutral
"Sorry, I justcan't sleep.",surprise
Huh? What'd ya say Joe? I'll be right there.,surprise
"Yeah, it's in the guys' apartment under the sink. Why?",surprise
We should do something. Whistle.,joy
Of course! Only an idiot would wear this stuff if you didn't have the car! Right?,anger
"Yeah, Ross is great.",neutral
He didn't get the goggles!,surprise
"Oh, yeah, Bob said there might be flood damage.",neutral
This bicep?,surprise
Hey! Which one's my turkey burger?,neutral
"Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?",surprise
"He's right there, he's got the blue jacket on, I... can I j-just...",sadness
I've got canned goods.,neutral
Dear God! This parachute is a knapsack!,surprise
"Okay, there's a",neutral
It happened in London.,neutral
The sun is out!,joy
"Instead of hitting on her right away, he's becoming her confidant.",anger
"No, I got him.",neutral
What woman?!,anger
"Yeah, can I help you with something?",neutral
Do you want my pickle?,neutral
"A piece of something: boxer shorts, greeting cards, and what looks like a half-charred pictureWow, that guy's hairier than the Chief!",surprise
That is true.,neutral
Oh not bad. Do you know that feeling when you're trying to blow a Saint Bernard out your ass?,sadness
Right?,neutral
Oh no.,fear
We're not throwing it away! I built that canoe!,anger
"Oh, well he's yummy. We did a little kissin'.",joy
Oh. Maybe they're- napping.,neutral
"He is so cute.  So, where did you guys grow up?",neutral
I mean not that sitting at home worrying about giving birth to a sixteen pound baby is not fun.,neutral
"Yeah, but I'm pretty sure he's gay.",neutral
"Hey, are you okay?",joy
"Well it's just my entire family was run out of Scotland byVikings. Anyway, lots of bad memories.",sadness
Can I help you?,neutral
"Well, it's official there are no good movies.",sadness
You can keep those pants by the way.,neutral
I'm kidding! I'm kidding!,joy
"Ooh, now you lost me.",fear
You wanna go inside and have some coffee?,neutral
"Hey! Hold on a minute, hold on a second. Do you think these pearls are nice?",anger
"No, I have two sisters. But one of them has a very masculine energy.",neutral
"Hey-hey, Pheebs, check it out, we already learned a song.  Ready? One, two, three, four...",neutral
"Nine months from now we can be here, having our own baby.",joy
Let's try scooching!,joy
"Well, the biggest news is still you dumping Barry at the altar!",neutral
"Well, I was hoping after tonight that maybe I could you know",neutral
I mean you fill some form out once and a while and instead of checking the box that says Ms you check the box that says Mrs.!,joy
Uh... I don't know.,neutral
"Ok, thanks Pheebs  Oh my God, why have I never tasted these before?!",surprise
Uh-huh!,anger
Because I'm not going to spend one more day with someone whose out to sabotage my every move.,anger
"I'm not too bad. Fortunately, blue's my colour. How-how did you know I was here?",neutral
"It wasn't on your list, but hopefully you'll think it's really fun.",neutral
"No-no, Rachel, don't get it! He can't see us!",fear
You win.,anger
We're at my stop. But would you like to have coffee?,neutral
"Even if people are on it!""",anger
If you're gonna get all sensitive about it!,anger
Joey that is so sweet.,joy
"I'm only 26, I'm not even thinking about babies yet.",anger
"Oh-ho, yeah. Yeah, the hand guy.",neutral
Happy thoughts!  Happy thoughts!,anger
That and arrogance.,anger
Are you excited?,joy
Get out of here you lurker!  Go on! Get!,anger
Jason is not a sissy!,anger
But that's not enough. So Sohere's a key to my apartment.,neutral
"Hey, relax I just need more time. We're going to dinner tonight.",neutral
Thank God.,joy
What do you want me to do? Just sit here silently while you three have a conversation?,anger
"I've ah, I've recently learned what's it like to be on your side of it, and I'm sorry.",sadness
You cooked him?,surprise
That's not possible!,joy
Yes it has! I made cookies!,joy
"When my sisters were pregnant they got every weird feeling in the book, it was always nothing.",neutral
"Okay, this isn't working. I'm still awake and now I have to pee.",disgust
"Yeah, y'know the license plate game?",neutral
"Oh boy, me too!",joy
"Listen uh, could you put Kathy on, I wanna apologize.",sadness
I'm not on the list!,surprise
Brides magazines?,surprise
"Well, I'm sorry if my friends aren't as sophisticated as yours.",anger
Yay!,joy
"Oh, right! I completely forgot about that.",neutral
"Okay, some tricks of the trade.",neutral
Y'know they say a watched pot never beeps.,neutral
in Reservations at 8:00 by Neil Simon.  Thank-thank you Neil. Thank you for the words.,neutral
